"","Intercept_survG","b_NK_survG","b_z_survG","b_zNK_survG","v_Intercept_survG.1","v_Intercept_survG.2","v_Intercept_survG.3","v_Intercept_survG.4","sigma_stream_G","Intercept_growG","b_NK_growG","b_z_growG","b_zNK_growG","v_Intercept_growG.1","v_Intercept_growG.2","v_Intercept_growG.3","v_Intercept_growG.4","sigma_growG","Intercept_recrG","b_NK_recrG","b_z_recrG","b_zNK_recrG","v_Intercept_recrG.1","v_Intercept_recrG.2","v_Intercept_recrG.3","v_Intercept_recrG.4","Intercept_survK","b_NG_survK","b_z_survK","b_zNG_survK","v_Intercept_survK.1","v_Intercept_survK.2","v_Intercept_survK.3","v_Intercept_survK.4","sigma_stream_K","Intercept_growK","b_NG_growK","b_z_growK","b_z2_growK","b_zNG_growK","v_Intercept_growK.1","v_Intercept_growK.2","v_Intercept_growK.3","v_Intercept_growK.4","sigma_growK","Intercept_recrK","b_NG_recrK","b_z_recrK","b_zNG_recrK","v_Intercept_recrK.1","v_Intercept_recrK.2","v_Intercept_recrK.3","v_Intercept_recrK.4","lp__"
"44",0.525033,-0.0967275,0.0492366,0.0169809,-0.330512,-0.264867,0.91091,-0.0496571,0.944906,19.7225,0.824134,0.69643,0.0370905,0.166023,1.03606,-1.307,-1.00313,1.05157,1.68953,0.322674,0.13565,0.0555558,-1.37463,-1.087,-1.48358,-1.0753,1.62053,-0.442252,-0.00958934,0.0319198,-1.40621,-1.96907,-1.57334,-0.968342,2.23553,22.404,-1.14453,0.768491,0.00147884,0.0197323,2.11133,3.20931,0.425466,-0.140797,1.80595,-0.502074,-1.912,0.0859877,0.0125885,-1.55419,-1.70669,-3.7199,0.462527,-541.737
"45",0.19203,-0.155134,0.0490599,0.00489345,0.419722,-0.00397347,1.57515,0.134334,0.944276,19.358,0.668913,0.762433,-0.0725013,0.47137,1.62007,-0.742181,-0.851019,1.07969,0.837486,0.332212,0.136248,0.0441797,-0.387029,-0.13725,-0.701019,-0.192662,1.4088,-1.2969,-0.00274122,0.0128521,-1.2823,-1.11449,-1.27754,0.0961753,1.32861,23.1893,-0.110621,0.64928,0.00270452,-0.00264602,0.0740599,2.4454,-0.433406,-1.33349,2.07214,-1.44826,-1.42265,0.0793964,0.00486907,-0.505498,-1.20283,-2.33836,1.5862,-549
"46",0.343188,0.268719,-0.0118345,0.0851473,-0.172717,-0.53318,0.766979,-0.150511,0.770831,19.1064,0.476755,0.723286,-0.0651476,0.874606,1.76499,-0.418541,-0.0749333,1.0663,0.665041,0.448118,0.118922,0.0680521,-0.329261,0.0125241,-0.50927,-0.0973303,1.41592,-0.122936,-0.00139396,0.00535192,-1.44211,-1.4678,-1.29749,-1.31672,1.6927,22.8601,-0.507135,0.720293,0.00186597,0.0148339,0.7864,2.56744,-0.130736,-1.28987,1.6883,-0.798913,-1.51818,0.068803,0.00201649,-0.931976,-0.586119,-2.66858,1.11031,-538.688
"47",0.604665,-0.472297,-0.0192325,-0.0220089,0.0830788,-0.192749,0.510339,-0.124427,0.784074,19.3206,0.350425,0.665245,0.0257675,0.599775,1.87448,-0.718743,-0.733109,1.07685,0.746826,0.34375,0.106957,0.073278,-0.427446,-0.160971,-0.454787,-0.208616,1.4383,-0.4397,0.023295,-0.0145954,-1.25233,-2.18727,-1.37256,-1.12634,2.16737,23.5796,-1.32727,0.721588,0.00150329,0.0206673,2.58139,3.81173,0.3838,-1.14625,2.01543,-1.58884,-1.4177,0.063961,0.0142118,0.117489,0.239782,-2.27987,1.7751,-552.019
"48",-0.0507627,0.442951,-0.0126109,0.0901059,-0.080366,-0.363901,1.00963,0.528239,0.77641,20.2725,0.503693,0.741301,-0.0121888,-0.446979,0.684266,-1.69103,-1.22029,1.01097,1.19812,0.347516,0.143007,0.0525782,-0.938416,-0.724653,-0.840709,-0.605346,2.67529,-0.804766,-0.00375612,0.00757692,-2.37421,-2.14777,-1.8347,-1.42851,1.68895,23.1806,-0.430406,0.775214,0.00161035,-0.0103402,-0.232152,2.78186,-0.833778,-1.47361,2.05857,-1.56328,-1.21815,0.0933179,-0.00298404,-0.796991,-1.38018,-4.25083,1.41108,-546.016
"49",-0.104694,0.120159,0.0833005,-0.0505666,0.265836,0.436559,1.05646,0.20479,0.628262,19.4609,0.709553,0.678392,0.0384703,0.362584,1.17069,-0.842956,-0.931372,1.03008,1.00249,0.436472,0.12445,0.0589858,-0.672507,-0.379403,-0.8283,-0.469625,1.5641,-0.0145969,0.0233603,-0.0209627,-2.06379,-1.55475,-1.5928,-1.18175,1.60819,22.7791,-0.637694,0.767747,0.00160822,0.0236321,0.220272,2.13958,-0.163951,-1.329,1.91695,-1.473,-1.56623,0.0713079,0.00933861,0.13045,-0.410741,-1.98978,1.51002,-535.464
"50",0.255408,-0.728237,0.0506611,-0.0041478,0.116097,-0.0652245,1.20948,0.351247,0.656934,18.7267,0.480993,0.73551,-0.0135904,1.1023,2.10658,-0.13479,0.255981,1.01387,0.630592,0.368868,0.126245,0.0755791,-0.29533,-0.0388092,-0.355787,-0.0616617,1.77473,-0.200042,0.0189235,0.00582237,-2.19056,-2.58251,-2.31782,-1.46278,2.2001,22.8519,-1.69993,0.747079,0.0014926,0.0588486,1.2997,2.74345,0.332745,-0.502992,2.10897,-1.72759,-1.40493,0.0611202,0.0118584,0.327742,0.368528,-1.25104,2.19373,-548.367
"51",1.1093,-0.242968,-0.0470585,0.124232,-0.752802,-1.02402,0.414661,-0.0220904,0.917003,19.1554,0.417751,0.696879,-0.0130637,0.848797,1.83328,-0.548894,0.056638,0.979622,0.749444,0.645806,0.129238,0.0458769,-0.467406,-0.139859,-0.63454,-0.357779,1.54343,-0.321572,-0.00640939,0.0147867,-0.756044,-1.11242,-1.35031,-0.512809,1.34675,23.0214,-1.11195,0.76697,0.00131176,0.0486772,1.43148,2.55565,-0.535103,-1.27458,2.26208,-0.997791,-1.7431,0.0724779,0.00949519,-0.635601,-0.534908,-2.61383,1.17661,-542.275
"52",0.365138,0.219809,0.0352038,-0.0165192,-0.116399,-0.294604,0.952077,-0.322377,0.938645,19.1068,0.721175,0.695824,0.0187336,0.585632,1.76355,-0.594895,-0.0656977,0.901686,1.27419,0.26836,0.158604,0.0426507,-0.873317,-0.672399,-0.846326,-0.671664,1.54168,-0.528191,0.00492736,-0.00225349,-0.899373,-2.02929,-1.52071,-0.825903,1.83996,24.7347,-0.749706,0.69286,0.00236967,-0.0113238,0.690157,1.16644,-1.02206,-3.22224,2.09074,-1.43986,-1.53618,0.0708425,0.0111739,-0.330056,-0.131277,-2.67942,1.60344,-543.487
"53",0.324117,-0.0136856,-0.00117995,0.0703323,-0.0355996,0.184475,0.870748,0.0851948,0.63341,19.0882,0.728641,0.700467,0.0129615,0.80106,1.16753,-0.672671,-0.304323,1.0485,0.847055,0.403791,0.0960606,0.0933315,-0.358308,-0.202336,-0.641585,-0.159083,1.53467,-0.0368374,0.00800407,-5.62189e-05,-2.29,-1.65225,-1.85161,-0.9786,1.73068,25.1494,-1.48696,0.718338,0.00200053,0.0211503,0.0378956,0.823177,-1.55476,-3.31843,1.82626,-1.70834,-1.39639,0.0712342,0.00857858,0.220692,-0.276531,-2.24829,1.62461,-540.263
"54",1.35216,-0.162594,-0.00585223,0.00494857,-0.899644,-0.944151,0.135189,-0.573623,0.984327,19.1383,0.747228,0.685495,0.0225328,0.75998,2.11113,-0.638277,-0.605352,1.01825,1.04562,0.350384,0.140388,0.0599543,-0.830038,-0.515564,-0.666818,-0.481383,2.53344,-1.01569,-0.00996372,0.0141516,-1.45025,-1.65384,-1.98814,-1.44992,2.21396,24.1365,-1.15423,0.747403,0.00154125,0.0254571,0.610338,1.61842,-1.70209,-2.16015,1.73864,-1.085,-1.33666,0.0793591,-0.00671155,-0.147616,-0.944626,-3.02096,0.835076,-543.611
"55",0.588176,-0.127481,0.011738,0.0252225,-0.365784,-0.00358215,0.666518,0.291347,0.74178,19.8422,0.623871,0.702984,0.0329602,0.0967276,0.836631,-1.12175,-1.16945,1.02107,0.788847,0.232872,0.11811,0.0641138,-0.365528,-0.11279,-0.360531,0.0418893,1.39691,-0.793617,0.00660829,-0.00894663,-0.264705,-0.955276,-0.840473,-0.485209,0.898555,23.3996,-1.19974,0.80058,0.00122045,0.0315783,0.10776,1.04956,-0.948967,-1.53365,1.92742,-1.36511,-1.4077,0.0675277,0.0213902,-0.738439,-0.589494,-2.75972,1.5558,-541.183
"56",0.789478,0.227531,0.0117183,0.079119,-0.583935,-0.994191,0.32299,-0.135754,0.92741,19.6845,0.521287,0.733172,-0.0383442,0.308091,1.33067,-1.17277,-0.900006,1.02359,0.968772,0.313434,0.109385,0.0871386,-0.525407,-0.374496,-0.729979,-0.386039,1.41519,-0.128047,-0.0077722,0.0142832,-1.49808,-1.27093,-1.40141,-0.885128,1.31053,24.1847,-1.30355,0.764206,0.00147041,0.0164045,1.37526,1.42883,-0.98984,-2.21457,2.02044,-1.59677,-2.19542,0.0632876,0.027057,0.0904833,0.0720869,-1.72285,1.73165,-535.38
"57",0.59479,-0.306269,0.0545481,-0.0045786,-0.414813,-0.760871,0.851186,-0.280364,0.474121,19.2544,0.651315,0.737339,-0.0484161,0.448535,1.305,-0.749047,-0.484914,1.02173,0.822109,0.372413,0.117254,0.0534381,-0.382735,-0.183961,-0.544664,-0.00926958,1.90753,0.34978,0.0267008,-0.0162134,-2.86951,-2.5619,-2.51996,-2.15119,2.24697,22.8399,-1.49569,0.739022,0.0017494,0.014357,2.41608,3.2817,-0.192498,-0.873622,1.9991,-1.46947,-2.00673,0.0712704,0.0131567,-0.406324,-0.109047,-2.27154,1.67593,-539.974
"58",1.52814,0.227051,0.0264116,0.0668277,-1.41416,-1.4133,-0.24113,-0.872376,0.918218,19.2669,0.646147,0.710566,-0.0156735,0.616267,1.54148,-0.774121,-0.519658,1.0122,0.659367,0.438022,0.132016,0.0548494,-0.421557,-0.019819,-0.410302,-0.0564159,2.12735,0.0556112,-0.00133667,-0.00811507,-2.88086,-1.94385,-2.10893,-1.70347,1.90091,23.0243,-0.890455,0.847624,0.000481869,0.015014,0.986961,2.27372,0.768999,-1.29684,2.16824,-0.679355,-1.68339,0.075488,0.0166284,-1.666,-1.50907,-3.78059,0.623529,-539.476
"59",0.465486,0.283049,0.0235,0.0787458,-0.535492,-0.32917,0.627872,0.0545774,0.396353,19.7242,0.837303,0.747524,-0.0451302,-0.0223559,0.77663,-1.19514,-0.771638,1.01507,0.769358,0.331276,0.124568,0.0599907,-0.390462,-0.0559772,-0.536944,0.0159618,2.01688,-0.78823,0.00622941,0.0155323,-2.05681,-2.15998,-2.20582,-1.70562,2.23899,23.9455,-0.97649,0.718604,0.0017307,0.0432719,0.692151,1.8444,-0.593708,-2.20774,1.78101,-1.67481,-0.887895,0.0958055,-0.0117504,-0.744733,-1.43578,-3.53193,1.41801,-539.484
"60",0.378674,-0.344798,0.005935,0.0957016,-0.193046,-0.275279,1.02621,0.280055,0.66518,19.7683,0.648799,0.686373,0.028765,0.136566,1.01379,-1.17399,-0.846359,1.06608,0.87785,0.453441,0.124478,0.0678634,-0.587146,-0.312575,-0.596703,-0.386171,2.06816,-0.560701,-0.00371642,0.00797009,-1.32572,-1.76094,-2.00072,-1.08467,1.74054,22.9749,-0.129462,0.754515,0.00175134,-0.0111445,0.775093,1.81189,-0.0646612,-1.82193,2.19469,-0.60649,-1.14792,0.0721383,0.00371986,-1.1806,-1.31548,-2.8686,0.801871,-532.645
"61",0.542023,0.195214,0.0312035,0.033096,-0.57925,-0.131966,0.55883,0.159312,0.799046,20.2097,0.489448,0.730505,-0.0203813,-0.329081,0.694846,-1.44305,-1.43084,0.950443,0.624405,0.384572,0.13342,0.0604961,-0.310197,-0.0703466,-0.532853,0.105624,1.39667,-1.00993,-0.0181152,0.0204577,-1.09419,-0.897812,-0.82702,-0.358547,1.02453,21.619,0.139933,0.815999,0.00148145,-0.033342,1.16252,1.73525,0.09346,-0.576005,2.1132,-0.802089,-1.73595,0.0577425,0.0149581,-0.224294,-0.164453,-2.86511,0.927353,-546.082
"62",0.728441,-0.0514277,-0.0116426,0.147253,-0.726803,-0.307599,0.317185,0.511639,0.574464,19.5091,0.610833,0.729061,-0.0291032,0.177132,1.29042,-0.72494,-0.375073,1.07703,0.666119,0.318335,0.115428,0.0553284,-0.324158,0.149116,-0.329554,-0.0637813,1.58721,0.233846,0.0113643,-0.0216835,-1.80912,-1.3107,-2.25926,-1.00966,1.73849,25.7652,-1.99825,0.673034,0.0022838,0.0441957,-0.802407,1.30321,-1.88391,-3.0736,1.83868,-0.916314,-1.51051,0.0754765,0.00107127,-0.681301,-1.06071,-2.80135,1.17455,-543.05
"63",0.979281,0.107813,-0.021644,0.0719314,-0.944348,-1.1351,0.190611,-0.822113,1.22307,18.7657,0.471473,0.711294,-0.0116282,1.1343,2.13067,-0.0907913,-0.0321724,1.05498,0.851964,0.390126,0.127119,0.0527505,-0.583735,-0.125328,-0.585704,-0.389627,1.61593,-0.255697,0.0249174,0.00225481,-1.62549,-2.04667,-2.35913,-1.29559,2.55104,23.6192,-1.53912,0.711078,0.00209419,0.0410454,1.31195,2.27913,-0.650486,-1.47806,2.19999,-0.573202,-2.21576,0.0708398,0.027018,-1.48281,-1.41217,-3.6615,0.901206,-540.73
"64",1.26042,-0.09012,0.0155448,0.124088,-0.698718,-0.749899,0.556763,-0.0674612,0.645748,19.3511,0.440435,0.710267,-0.00564745,0.708245,1.28727,-0.459732,-0.489419,1.04769,0.803191,0.28095,0.110728,0.0816297,-0.382861,-0.0956576,-0.428313,-0.292298,1.97454,-0.139241,0.0239542,-0.0157271,-2.04969,-2.29313,-3.06353,-1.56001,1.85996,24.1608,-0.628613,0.727263,0.00187902,0.0103621,-0.428265,1.29043,-0.575507,-2.66752,2.01717,-1.05039,-1.74354,0.0768101,0.0120339,-0.227509,-0.875468,-3.50761,1.17474,-548.914
"65",0.139194,0.0663133,0.0126628,0.0442316,0.0441409,-0.101362,0.836297,0.53876,0.696857,19.0135,0.434307,0.746442,-0.0825788,0.757391,1.89323,-0.195778,-0.106955,1.02158,0.710986,0.31172,0.107553,0.0814478,-0.259142,0.064408,-0.525257,-0.114415,1.54318,-0.543343,-0.00574506,-0.0087036,-1.06573,-1.40428,-1.14901,-0.946281,1.60027,22.541,-0.681622,0.67782,0.00234841,0.0214502,2.21396,3.0425,1.23847,-0.562823,2.15078,-1.52951,-1.33992,0.0757049,0.00701956,-0.0630348,-0.291698,-2.73232,1.51156,-539.08
"66",0.586518,0.0623849,-0.0450949,0.13245,-0.471373,-0.329025,0.44882,0.155809,0.496265,19.5146,0.599628,0.715507,0.0251659,0.41707,1.19353,-0.994868,-0.615254,1.0489,0.883688,0.273256,0.101105,0.103658,-0.626318,-0.196018,-0.609669,-0.103843,1.81038,-0.212267,-0.0132298,0.0153043,-1.67957,-1.97481,-1.73455,-1.30313,2.43402,24.8701,-1.0289,0.822033,0.000633446,0.0334422,-0.820453,0.256842,-1.43174,-2.88941,2.1308,-0.807035,-1.94675,0.0778576,0.0185028,-0.73778,-1.6873,-3.59965,0.884969,-543.513
"67",0.586785,-0.251024,0.0230923,0.0319211,-0.536484,-0.616772,0.9164,0.10446,1.19532,19.6446,0.608293,0.708874,-0.0204216,0.196102,1.27175,-1.08962,-0.727574,1.02369,0.610844,0.337183,0.134603,0.0599091,-0.438734,-0.0742372,-0.35987,0.0553901,2.93344,-1.32271,-0.0192041,0.0445213,-2.29581,-1.74624,-2.61905,-1.56679,1.89963,23.4906,-0.113752,0.721523,0.00178754,0.00800355,0.738974,2.55503,0.164538,-2.26601,2.15718,-0.167013,-1.60578,0.0728397,0.0162403,-1.75519,-1.79953,-4.1751,0.33237,-547.905
"68",0.615438,0.0443072,-0.00778641,0.0845721,-0.426784,-0.952217,0.49065,-0.11802,0.903519,19.6049,0.553582,0.732887,-0.062301,0.162291,1.15873,-0.866482,-0.894917,0.984504,1.03048,0.29503,0.119516,0.0746554,-0.607606,-0.394014,-0.651563,-0.302831,1.40241,-0.260977,-0.0159412,0.0201986,-1.45285,-0.844567,-1.45612,-1.09273,1.75446,24.4192,-1.26904,0.743313,0.00142949,0.0247546,1.25843,1.61354,-0.379617,-2.54147,1.92468,-1.65808,-2.35988,0.0640405,0.0270033,0.113298,0.0723896,-1.46268,1.78483,-542.191
"69",0.665014,-0.0538142,-0.0555371,0.0892107,-0.281452,-0.367099,0.571406,-0.262223,0.482588,19.3233,0.716437,0.713079,-0.00593562,0.662682,1.21852,-0.590955,-0.490737,1.0476,0.817183,0.255155,0.140863,0.0375605,-0.298444,-0.0915547,-0.321439,-0.107456,1.65912,-0.311368,-0.00370157,0.00761957,-1.16202,-1.65386,-1.89877,-1.21571,1.55344,22.3204,-0.196892,0.762087,0.0015541,0.0153541,1.29105,2.58814,0.096448,-0.688931,1.87907,-1.62928,-1.58007,0.0748723,0.0079099,-0.349263,-0.0788704,-2.27019,1.47748,-536.816
"70",1.19893,0.000341134,-0.00655002,0.0690081,-0.723901,-1.28087,0.216188,-0.546213,0.894493,19.4012,0.592243,0.724565,-0.00924193,0.226242,1.46445,-0.650972,-0.35954,1.01989,0.611051,0.541579,0.143009,0.0472723,-0.410707,-0.0218165,-0.512836,-0.112029,1.53939,-0.241693,0.0270859,-0.0174342,-1.47742,-1.75386,-2.01076,-1.43061,1.75251,24.0207,-0.882382,0.750186,0.00179778,0.010866,0.281431,0.836354,-1.34284,-1.79044,1.84843,-0.6604,-1.12006,0.0662154,0.00640824,-0.664305,-1.16787,-3.19181,0.541773,-541.416
"71",1.29772,-0.13665,0.0396971,-0.0150489,-0.67058,-0.541932,0.0967625,-0.571458,1.04065,19.9377,0.708927,0.716902,-0.0251337,-0.204824,0.935741,-1.64793,-1.62561,1.02006,0.633185,0.565548,0.178298,-0.00305703,-0.561922,-0.1122,-0.405492,-0.173922,1.58708,-0.5959,0.00861502,0.00113698,-2.04537,-1.07971,-1.6286,-0.984041,1.76243,23.2154,-0.674108,0.744185,0.00172287,0.0030817,0.689924,2.38825,0.383599,-1.8871,2.09137,-1.0293,-0.522859,0.0943552,-0.0157209,-1.66802,-2.08285,-3.56052,0.701083,-552.097
"72",0.727381,-0.101131,0.0233501,0.0128832,-0.444605,-0.1507,0.403381,-0.533698,0.454616,19.3129,0.607923,0.714837,-0.0207115,0.373665,1.31126,-0.505222,-0.377935,1.03635,0.618719,0.351462,0.13115,0.0508103,-0.260221,0.189575,-0.309144,-0.041186,1.82763,-0.929745,-0.0100866,0.0208254,-0.712498,-1.80306,-1.49538,-0.936099,2.1549,24.312,-0.742701,0.743183,0.00178296,0.00949229,-0.291708,1.93884,-0.980578,-2.38242,1.97483,-1.11024,-1.54885,0.0774926,0.0177537,-1.50824,-1.13753,-2.99526,1.03106,-536.581
"73",0.0102695,0.187019,0.0203546,0.0173018,0.132674,-0.234045,1.44452,0.39957,0.925203,19.9406,0.69595,0.69018,-0.0249142,-0.157014,1.12585,-1.29099,-1.31543,1.05762,0.614823,0.271532,0.10979,0.0965814,-0.310235,0.0608055,-0.393215,-0.160703,2.41323,-0.140239,0.00964172,-0.0046595,-2.80602,-2.67751,-2.54037,-2.39881,2.30632,21.4258,-0.923944,0.757252,0.00157225,0.0126686,1.81075,4.38194,1.69546,0.445993,2.05138,-0.00765938,-1.39056,0.068814,0.00135401,-1.04112,-1.97171,-3.65425,0.24164,-543.355
"74",0.199964,0.141066,-0.0197342,0.0518828,-0.188222,-0.084692,0.984378,0.121326,0.689491,19.6299,0.584309,0.714589,0.0346937,0.240683,1.1123,-0.994088,-0.870808,1.13239,1.01873,0.439087,0.127295,0.0617766,-0.755837,-0.310575,-0.800718,-0.379756,1.41576,-1.09419,0.0099135,-0.00130097,-0.968854,-1.04434,-1.33269,-1.03814,1.33602,24.0567,-1.31343,0.69913,0.0020009,0.0222834,0.352329,2.02068,-0.260424,-1.6975,1.88902,-1.61371,-1.44615,0.0746517,0.00772771,-0.071648,-0.815789,-2.8064,1.73805,-539.191
"75",1.04811,-0.330381,0.0141709,-0.0103696,-0.619858,-0.882953,0.189883,-0.57991,0.872454,19.5569,0.453267,0.745231,-0.0624142,0.446376,1.48985,-0.944519,-0.653283,1.10017,0.977461,0.421488,0.147385,0.035232,-0.6827,-0.34091,-0.803675,-0.594231,1.81059,-0.935306,0.00906652,-0.00687711,-1.36326,-1.85139,-1.64285,-0.8109,1.54202,22.9184,-1.40858,0.739578,0.00162546,0.0306213,1.54214,3.68619,0.375326,-0.874608,1.88308,-1.49468,-1.97257,0.0707556,0.0208881,-0.279375,-0.0391837,-2.72153,1.40158,-535.747
"76",0.499905,-0.238002,-0.0282156,0.0895004,-0.217459,0.0869459,1.10909,-0.399236,0.672969,19.8099,0.489689,0.714071,-0.0449182,-0.0789106,1.16982,-1.2153,-0.894294,0.999723,0.737551,0.225078,0.143531,0.0770299,-0.322279,-0.13493,-0.448872,-0.222216,2.8104,-0.831385,0.0135938,0.00360037,-2.95919,-2.81894,-3.01593,-1.98227,2.83195,24.3434,-0.564575,0.677848,0.00235244,-0.00793874,1.71849,2.16624,-0.435584,-2.27344,2.19633,-0.811426,-1.14409,0.0720375,0.000505107,-1.00109,-0.747487,-3.628,0.897111,-545.943
"77",0.0403812,0.105232,-0.0386283,0.166461,0.272061,-0.0988305,1.03107,-0.258931,0.717787,19.5114,0.691739,0.726061,-0.0345854,0.307515,1.48766,-0.999868,-0.714047,1.02105,0.69683,0.303368,0.141062,0.0617649,-0.307309,-0.129304,-0.471046,-0.131962,1.53402,-0.251666,0.0294184,-0.0196487,-1.73807,-1.97478,-1.95304,-1.17204,2.38326,22.7573,-1.21189,0.829743,0.00103353,-0.00212514,0.662432,3.06134,-0.234642,-1.45992,1.71167,-0.881354,-0.928556,0.0791679,-0.00227444,-1.25791,-1.6162,-3.29238,0.861722,-541.651
"78",0.338572,0.100772,-0.00701162,0.10211,-0.247083,-0.296663,0.741856,0.367331,0.751923,18.69,1.16236,0.67839,0.00405897,1.13235,2.03354,-0.422107,-0.493467,1.05338,0.842202,0.223244,0.1344,0.0693766,-0.313675,-0.0933408,-0.611677,0.0294612,1.84874,-0.482498,-0.00192307,0.0139217,-2.3468,-1.94637,-1.93869,-0.819088,1.81689,22.6587,-0.114744,0.749972,0.00190748,0.00775052,-0.0133449,1.68013,-0.604471,-0.909843,1.90841,-1.37254,-1.97655,0.0817584,0.0174402,-1.13095,-1.00953,-3.12899,1.41913,-546.799
"79",0.489499,0.110258,0.0357209,-0.00545556,-0.540068,-0.636486,1.21842,0.145967,0.821826,19.2677,0.640453,0.728186,-0.0341405,0.53541,1.52026,-0.618183,-0.594234,0.994523,1.19091,0.175246,0.118073,0.0779078,-0.793031,-0.598997,-0.792934,-0.299238,1.74549,-0.407037,-0.000161934,-0.00278358,-2.00014,-1.54502,-1.39178,-1.6965,2.19105,23.2783,-1.54978,0.672986,0.00207977,0.0572627,2.00887,5.14281,1.03598,-0.443446,2.23654,0.446829,-1.27153,0.0657351,0.00225636,-1.95683,-1.83682,-3.90283,-0.175196,-550.437
"80",1.08066,-0.358415,-0.0561359,0.104714,-0.754699,-0.772827,0.77083,-0.474177,0.413887,19.4712,0.292584,0.73939,-0.0263496,0.639145,1.14281,-0.824683,-0.412706,1.07377,0.979699,0.18627,0.116736,0.0705317,-0.432551,-0.186801,-0.633881,-0.221479,1.99866,-0.417605,0.0069249,0.00557853,-1.5488,-2.38611,-1.98167,-1.26921,2.19939,24.3527,-1.21424,0.674253,0.00235199,0.0114367,1.03143,2.10157,-1.02562,-1.67824,2.08726,-1.537,-1.49916,0.0741246,0.00582413,-0.19234,-0.426981,-2.37827,1.38123,-543.64
"81",0.525802,0.0247883,-0.0426931,0.050992,-0.411959,-0.262673,0.262198,-0.175389,0.574404,19.4219,0.88824,0.707592,-0.00558332,0.373995,1.67228,-1.03995,-0.726097,0.968214,0.745554,0.237466,0.14344,0.065732,-0.405715,-0.192334,-0.192031,-0.0639884,1.69236,-0.975077,0.0240603,-0.00167955,-1.33486,-1.65995,-1.23265,-0.684695,1.70241,23.6628,-0.440025,0.752333,0.00171435,0.00417237,0.76171,1.56737,-1.01986,-1.92323,1.93525,-0.931287,-1.14791,0.0912885,-0.00252884,-1.2744,-1.68038,-3.7304,0.594014,-542.918
"82",0.653416,-0.0182083,-0.0294075,0.0270482,-0.394107,-0.39152,0.646068,0.0285024,0.699371,19.3727,0.533743,0.711192,-0.0301102,0.356026,1.66485,-0.643451,-0.670702,0.989945,0.764046,0.267012,0.107947,0.0807231,-0.226919,-0.103971,-0.507434,0.100851,1.46965,-0.599734,0.00694727,-0.00765479,-1.00835,-1.89994,-1.59333,-0.720947,2.32727,26.4155,-1.44342,0.591969,0.00305622,0.0404956,-2.58021,0.292829,-1.65866,-3.98046,2.12501,-1.05948,-1.39423,0.0595438,0.0165572,-0.595941,-0.493413,-2.63235,0.936323,-546.516
"83",0.552359,-0.255352,0.0184039,0.0381605,-0.142367,-0.0682112,1.02319,-0.498301,0.684294,19.2974,0.938303,0.69736,0.0489596,0.571668,1.15572,-0.985869,-0.606297,1.12365,0.757006,0.454558,0.115129,0.0614645,-0.357119,0.0197407,-0.603282,-0.258958,1.82359,-0.41304,0.0309499,-0.0181237,-1.92374,-2.08401,-2.40519,-1.15577,1.64839,23.1701,-1.10193,0.750616,0.00162366,0.00773194,1.11736,2.14357,0.116148,-1.12725,1.83776,-1.45651,-0.94336,0.0707154,-0.00147889,-0.323716,-0.312573,-3.05201,1.36322,-541.946
"84",0.222208,-0.0289223,0.0354656,0.0739802,-0.0265478,0.086317,1.42724,0.29557,0.825751,19.2722,0.666927,0.700206,-0.0279366,0.323032,1.46306,-0.808921,-0.509195,1.04709,0.670279,0.407668,0.126459,0.0378148,-0.475731,-0.0594832,-0.607451,-0.0526226,1.48652,0.0033049,0.0161627,-0.0184139,-1.22214,-2.21938,-1.83493,-1.01524,1.10699,22.6851,-0.0366802,0.7342,0.00204245,-0.0137308,1.92737,3.06186,-0.150272,-1.06717,1.74243,-0.929388,-1.08734,0.07716,-0.00402162,-0.746072,-1.35627,-3.31791,0.681844,-546.419
"85",0.540028,-0.240567,0.0178055,0.011379,-0.142347,-0.463869,0.612322,0.278674,0.830358,19.4818,0.673792,0.717343,0.0387785,0.202087,1.33462,-0.945564,-0.627255,1.07267,0.778698,0.391764,0.120317,0.060753,-0.500857,-0.106351,-0.632869,-0.207159,2.08589,-0.615294,0.0243496,-0.0056917,-2.60929,-2.45696,-2.70779,-1.36108,2.79542,23.6514,-1.03282,0.649776,0.00247474,0.0189651,2.24129,3.41482,-0.300194,-1.39427,2.08692,0.413542,-1.35532,0.0618005,0.0151811,-2.10982,-1.9125,-3.58897,-0.30868,-539.643
"86",0.349052,-0.000586334,-0.0222288,0.073652,-0.216871,-0.513246,0.830884,0.292049,0.716612,19.2851,0.648189,0.72189,-0.0153523,0.530027,1.64274,-0.709931,-0.691085,1.02428,0.633661,0.511758,0.138784,0.0427365,-0.429601,-0.00420906,-0.457623,-0.357353,1.57295,-0.247824,0.00143454,0.00200872,-1.87713,-1.17021,-1.40752,-0.941017,1.89601,25.0151,-0.39679,0.715173,0.00225115,-0.0273631,-0.600927,0.535619,-2.61314,-3.35547,2.02882,-1.49331,-1.5614,0.070268,0.0148455,0.0281653,-0.593192,-2.74706,1.69119,-536.466
